id,price_price
5285200020,330008.5625
9406530150,365819.46875
5706300020,388616.28125
3278602490,439750.3125
7197000100,557507.3125
4447300008,529016.625
7899800045,264915.21875
9250900095,327279.40625
9268851740,540393.6875
8682261440,456368.875
7284900385,1117566.75
8079040300,434079.4375
2225300585,357308.0625
3223039013,473705.375
2013801350,270366.59375
4055701110,651101.9375
3578401770,412739.25
4046500720,548344.375
6145601745,365830.5
5207200195,604591.4375
1972201856,588812.625
7212680080,243675.859375
7277100510,772291.625
522079022,603587.4375
5605000440,896698.8125
6632300230,405718.59375
8815400165,677070.375
6708200320,580117.4375
2426059076,586364.9375
3260200200,477741.34375
2770601741,459518.46875
4338800500,259642.484375
9201000320,784284.75
7655900038,375023.4375
3625059140,621537.6875
4222310010,273453.96875
2114700115,334306.78125
3291800710,319817.1875
9406590010,424190.9375
3025059124,2585152.75
7972601250,397518.21875
930000470,951589.3125
6690500060,523143.40625
16000015,184433.359375
5693501102,526830.0625
8079040490,432277.03125
7225000155,379676.1875
8819900170,755291.1875
7972601270,324810.125
1224069074,762693.1875
5126900321,340120.90625
3438501860,275480.9375
2822069080,402221.90625
1656600310,549362.5625
3856900507,1277323.375
1626069139,431493.875
2524049257,1314053.125
3904960150,537601.6875
7214820610,447663.5
7977201845,512241.96875
2428100080,799634.0625
2202500135,399251.25
1523550220,678223.4375
2313900610,482147.21875
4123840050,397480.59375
2125059124,910682.625
1225039067,510964.6875
6431500283,535346.8125
2473380010,299833.9375
5694501195,519061.125
2881700046,319750.53125
6837820330,339018.40625
2337300370,209051.296875
3876540630,204844.296875
626059317,323680.9375
3374500520,332591.9375
7228501903,388815.90625
4019300051,516828.28125
4232902615,731489.5
3546000090,264726.3125
8127700215,811285.375
3438501100,384725.09375
1769600066,796379.875
8146100610,572726.8125
3052700695,528250.375
7954310210,717622.375
3761700053,2179918.75
1320069179,342010.0
1331900410,714503.0
7303100210,299876.5
2464400285,451550.78125
6163901150,339350.0
8955800045,324430.4375
2314300200,397714.75
9528104360,379577.75
4177100005,571942.625
8856960260,291188.25
1828001220,593042.1875
3066400710,766719.6875
624110610,754414.1875
4040800260,382788.5
5019500215,508256.625
2481630180,871267.875
7203170190,664899.0625
510001280,847959.25
9430110120,749874.0625
1565950030,347800.9375
9828202255,889477.5
3878900270,486265.625
8091600080,204145.484375
1112000035,278075.6875
2228900270,278095.46875
6648701740,307401.71875
1245003740,724107.125
2174503441,696469.3125
7708250010,333837.4375
6072300110,650698.625
2329800140,269680.71875
1494300040,475623.90625
3832050130,288398.84375
7203100730,841818.9375
7199330170,426006.53125
7785000220,628100.125
1250201175,441722.46875
4054500180,948937.6875
7905200061,484864.34375
3751604895,160177.828125
5220300140,278834.9375
3323059027,335780.5
8651611980,920623.125
8673400190,512212.625
1668500100,829531.0
1023059365,536955.6875
3308030060,310805.6875
4232400860,964162.6875
2144800615,198313.015625
1568100920,1408914.125
9406510040,460711.8125
2923049421,422236.375
1051000040,1333860.125
2077700042,598639.375
9423800030,214886.828125
9818700455,765881.25
7133300675,372317.5
4113800550,611883.0
5553300375,1817895.375
2025701530,261947.546875
7942601155,412876.125
7524300020,283559.1875
2520069100,275027.875
5412300410,227794.359375
7504110760,686333.5
2594200350,410562.78125
2722059013,191385.765625
8078430480,519231.84375
1423069162,544605.125
8856001090,160739.890625
7000100631,682983.6875
4222200280,229837.171875
7971300050,646181.9375
2009001600,237282.890625
6619910140,625514.5
2877100985,500514.5625
1196000007,287435.28125
1330850130,836991.625
6664900410,231532.828125
1231001110,257607.453125
9235900030,262504.03125
9407101840,343646.28125
9523103001,391124.78125
2149800278,399328.0625
7234601198,670218.625
9476700035,355388.53125
9297301065,791662.625
518500700,687311.0625
7843500090,294634.0625
6056110780,320513.90625
2345700260,320706.3125
3509600070,236736.640625
1431700280,362562.34375
1623049174,319795.25
3024089049,422885.5
7853340450,397501.90625
7732410360,667372.4375
1446800995,324370.09375
2946000285,223703.796875
425079100,518220.25
3876313040,502289.875
1762600260,940452.9375
1925069121,816367.6875
7443000480,898576.625
7820000015,359841.34375
4027701253,432454.125
2826049165,380009.25
5426300060,897553.6875
1278000210,165611.140625
923000270,348481.15625
7657600005,283430.0
3024079057,380543.71875
3276180020,359832.125
7304300760,293964.875
3908100020,557625.5
8835400805,641895.5
4051150070,196708.109375
3904930530,482914.96875
6163900971,418327.34375
7942600310,429680.96875
4365700330,341737.6875
423059207,306552.9375
3992700265,347639.1875
7177300090,513769.25
2540820010,613311.75
5700002510,898574.875
5201000030,549856.4375
7631800015,2940686.75
2922702965,633324.625
1525059198,858763.0625
1245003160,594816.9375
3810000455,301230.875
7855600080,759915.6875
5701500030,1177535.25
7504020400,647830.5
1402600570,284471.4375
7575610760,317406.90625
8731990370,362514.90625
5021900090,751024.125
290000075,447540.09375
2841500010,368737.8125
3955900830,467456.375
7852110140,522574.0
1311400350,222948.640625
7773800015,543542.5625
4123400320,479324.6875
2725069157,904445.25
666000143,926198.9375
5101408678,411080.78125
6371000026,369421.71875
2024059084,739931.1875
7283900036,330552.21875
8881900230,667457.9375
3959400135,333161.25
7696610270,223354.390625
1689400150,781121.75
5103900015,400491.96875
1441000350,478463.9375
5101408735,336416.03125
3126059027,3308704.25
2320069014,431109.46875
9541600015,794433.625
8682320420,663406.8125
1562200090,564288.125
3395070980,516402.0625
7349600230,225188.828125
522049122,424224.375
869700060,304796.15625
811000055,1269111.375
1221059176,430224.71875
1523059103,489591.9375
2025760210,560661.5
9218400088,357479.3125
8682292020,406548.5625
2623089135,414407.09375
3758900259,1171630.375
524069049,616423.6875
3121500150,839591.9375
5581400080,822709.0625
8087800020,424289.0
4070700290,952490.1875
3296000170,589658.125
9238500040,469752.875
2744600040,359194.71875
6813600380,658704.625
6140100150,465122.59375
2201500555,447005.875
2600110250,662391.6875
4337000275,226530.015625
1186000150,639949.625
1972201963,490572.28125
1105000745,412152.875
2887700560,749618.8125
4039700080,605918.4375
522049104,267930.1875
4202400078,264118.15625
7520000695,207131.984375
7714000310,404312.375
4319200060,747703.9375
8624700015,525024.0625
5104520610,295794.625
2354300845,298873.1875
3824100291,514522.09375
6151800612,281476.28125
5454200080,908362.0
6413600290,333546.0
2131200065,300144.34375
1459920010,283337.28125
50300090,421196.59375
2326300090,536614.25
7714000070,417175.71875
3630180500,1017434.3125
1727850340,1074118.5
8691430330,977197.375
2310030390,284191.96875
5561400610,542828.125
7010701016,499164.21875
7883605915,304057.6875
1282300995,321563.4375
4040700310,495100.6875
3353400435,225193.484375
2143701015,609700.8125
255450020,365840.0625
1020069017,459429.4375
4038200120,496054.25
9284801100,340137.90625
1965200075,676338.8125
847100047,533446.8125
4038700720,529583.4375
6815100085,876583.5625
2508000020,335336.4375
255520180,663058.3125
6822100750,594595.875
869700050,417953.375
1775801405,543892.0625
6600400090,215454.234375
7202330270,427994.28125
1683400165,817484.1875
2625069070,1004458.8125
7625702440,393617.03125
3388000640,251172.265625
1899400365,343135.875
6899990200,810089.1875
5569700020,795985.6875
986000045,319472.625
3293700221,289902.65625
3764800250,357012.90625
2291400566,330127.21875
4219401236,1466486.0
4239400840,168564.734375
7211400990,239503.515625
7696500280,173977.140625
7215721070,506918.8125
3204850140,362242.28125
4322200220,628901.75
2566300100,1213644.875
1944900090,392160.8125
6648500390,289946.15625
7385300020,584880.0
1704900135,330095.875
2877100655,672109.0625
2726079098,640735.0625
7625703800,488592.09375
318300040,433229.5
7922800190,509396.8125
2023049361,324159.9375
8946400210,471094.4375
6071600450,551790.5625
4343800100,331379.4375
1443300140,366506.03125
1024039001,790393.5
2767704860,552341.8125
7234600851,733508.6875
644200065,736835.875
7784400035,821630.8125
3826000560,248859.953125
9272202260,558025.6875
263000253,393981.875
3621059043,635218.5
240000130,435345.71875
1352300120,217493.984375
7849200861,250556.328125
2487700130,455230.3125
1796100140,268890.1875
7234601221,685167.6875
8651710190,424631.90625
2916200091,485530.8125
1232000915,483507.65625
1545801970,310856.6875
3211200420,314847.28125
7686204675,206945.984375
3141600210,178043.421875
3959401284,411930.78125
2113700825,277540.875
3876000710,395903.125
522069022,473117.46875
3214200070,316330.65625
1221039156,286008.15625
259600790,404803.0
785000040,453025.0
8138870470,499543.8125
2596300035,402590.78125
540100057,1546471.125
3073500045,606748.875
5363200266,405482.71875
8682261650,459125.3125
3224510080,765487.625
3211270160,401459.3125
9269200520,253718.484375
293810190,523210.4375
4197400043,346869.25
3026079031,241113.015625
5332200405,934736.4375
2473411210,294895.75
9268200315,524581.6875
8123500050,677837.9375
3221069091,498904.875
2485000165,644550.25
4058800215,678836.75
1926059039,698622.25
2533300680,964652.75
3343903640,384971.34375
5700003705,1371071.75
2023049372,499917.34375
4058800830,557724.8125
3333002302,431512.625
2944500340,330392.375
1982200790,569237.625
8929000270,472721.78125
8122101440,273675.8125
7525530470,755506.625
9332800020,598548.125
3878900525,281091.375
5420300210,217696.703125
9232900165,352620.0
6414100026,395579.8125
3013300660,772827.0
7954300120,615071.3125
1081200360,343573.96875
2877102345,481867.15625
2202500255,411583.53125
7984400050,176918.046875
9558020380,446208.0625
7812801850,193470.640625
8944460020,420537.09375
2306400040,584157.875
8649400410,314088.125
7889602020,223709.453125
2041000025,463003.28125
871001484,574228.0
2767602141,543746.125
3630180470,800635.75
2769602140,450833.09375
2473250280,296936.3125
5422560660,478944.28125
3756600240,365211.96875
8651600160,761345.8125
7202300540,825356.125
8961950250,444167.65625
3303000130,426468.90625
798000062,292772.0
1695900150,817092.25
1604730150,568691.375
4136930310,346976.21875
8835401250,1460682.0
8665900328,476950.75
9262800255,256917.109375
1853080570,780188.9375
5556300114,772910.4375
9517200290,461893.75
4037200295,436026.9375
7417100123,364971.90625
2620069077,171177.609375
7922720040,636410.3125
558100090,615888.8125
257000037,349199.21875
3319500385,349406.0
9297301520,384130.625
3580900090,336691.625
1321039076,168600.515625
7227801581,264372.40625
9407001620,318871.25
2130400150,299916.375
2312400200,276182.0
4046700210,396578.15625
1193000480,925177.25
1492800296,482694.3125
3013300017,427709.75
3630240140,612106.375
1049010390,332123.21875
9320900420,163872.203125
4315700060,392629.40625
2591010290,321557.09375
323089085,650951.25
6600400270,185738.421875
2919701105,452505.90625
7202360670,896644.5
8927600100,705725.875
3211700045,605844.125
4027701326,430995.03125
1601600195,325006.5625
7853280350,673659.6875
3629970130,711344.3125
7203120020,815309.625
9542900190,364889.71875
8035350120,533994.6875
1238501184,911266.0625
251200240,437810.40625
8945300200,172643.828125
2162000160,944960.875
5466310060,199841.546875
1239400064,1258671.25
5205000020,314785.34375
1720800305,1068922.0
7280300375,608275.0625
2095800400,457879.1875
7852010950,527746.375
1428001160,672609.5625
9528104910,721828.5625
8644210470,939833.125
7923300310,457654.96875
254000100,634690.5625
1931300688,527874.6875
7007700030,516747.90625
422049178,217249.515625
422069067,482846.21875
2923049393,473373.5625
930000305,475047.34375
2461900448,432172.90625
2610100020,286327.65625
2895550050,275342.3125
7701700040,277338.09375
2460900020,498007.78125
9827700105,713181.875
1005000240,274944.875
7200001254,515449.34375
866400040,556747.8125
305000170,660902.5625
2260800110,795879.625
3442000127,693422.5625
5253300437,451274.21875
7576700150,891350.0
5469501410,466794.40625
5104531120,801246.125
723049434,332582.0
622069006,1456934.0
2517101200,288149.75
8159620160,202997.984375
5561300640,493747.15625
3317010130,193311.078125
4364200250,366336.28125
8732300060,612691.4375
5603700025,732937.625
3585900190,1219969.875
3996900575,267072.6875
8731801260,243655.546875
3810000860,356894.0
5700003585,2459482.0
6332000050,451421.59375
9286100250,452225.28125
9471201110,1041266.75
9290800050,568160.5
7300200400,614417.4375
526069024,859082.0625
1454600156,1149238.875
3904980360,495819.46875
2626119062,262715.5
8651730290,405862.1875
7611200195,610726.3125
1919800260,642938.3125
6632900354,293289.0
3972900195,300983.53125
5151600170,301515.1875
7016000440,485408.3125
871000435,736280.3125
9578060540,456818.65625
2332700060,747816.1875
766000240,281553.71875
4363700200,284749.125
7100000250,360579.59375
2781250560,213451.578125
2781250100,329193.03125
5419800220,250310.140625
7147600245,249094.328125
2926069083,817439.625
6189200125,796706.5
9542830160,299089.4375
5152200020,278477.6875
9412900045,374258.625
6600410480,158062.390625
6979970080,619060.625
5636010280,293070.0
1732801300,1095945.375
5561401530,533553.375
9578500510,384808.1875
7304300906,335836.0625
1223089077,591631.1875
721049207,264798.65625
8691330310,925020.3125
1523069204,511212.03125
3188100105,663346.75
6608500290,384489.3125
2891400410,377958.125
7663700551,344275.5625
5413200140,251154.859375
425069139,593266.5625
6713700155,336024.28125
2767603505,442629.28125
7789000080,251006.171875
9211500620,247082.265625
3750604417,159037.359375
7922800320,538652.0625
1471620240,327823.875
2222059052,313994.5
9551200270,949243.125
2767603160,585467.375
9406710060,378886.8125
8929000250,397733.21875
5538300120,413153.5625
2223069120,493265.28125
1652500060,1370278.0
8564500240,420571.34375
3629700120,659354.875
3943600070,431575.25
4171200025,297644.84375
2425049063,3598085.0
9828701650,453778.5
3581000340,364712.46875
8100900015,323055.8125
2125059161,1124376.875
304000380,173928.703125
8146200070,1110525.0
686530170,507888.6875
2917200645,419537.4375
9547200530,758658.625
2122059199,435801.25
1150000740,654257.75
5706200060,358259.4375
9265410010,228043.546875
4083800555,507717.1875
6152900332,364012.5
2520900301,223907.546875
9828200790,505363.0
1657530180,295153.75
7471900045,318306.71875
9828200460,407053.15625
1775900140,438199.21875
6139800430,469639.15625
7214400005,549769.375
5332200026,522456.5625
9510970300,738211.0625
2540830020,391388.375
3392100140,201041.140625
1326069191,332818.9375
2125059112,934316.4375
859000022,400528.5
8854100350,742844.75
121059007,189148.828125
7977201707,469461.8125
3859900060,2382560.0
8815400735,791675.25
705700530,341245.15625
6600780130,396772.1875
6378500105,346716.03125
8143000310,441806.59375
2877102330,579819.4375
3526039074,611845.25
2115510300,241631.828125
3024059014,2019609.5
2141330360,581185.3125
546000400,559216.5625
2071500011,390685.28125
7972000240,225395.484375
7016200460,455616.375
6204200180,418508.125
1552100135,1097462.125
88000173,404077.5
2581900235,886246.6875
9211500560,244089.546875
621069218,405596.375
1321970240,314769.53125
798000630,302351.78125
421000285,250283.140625
2824600180,861487.1875
3832051140,340118.21875
1237500105,630346.9375
8802400906,261019.109375
3166900270,384844.1875
3682000060,377717.90625
5469700020,299052.125
1245001820,763460.4375
9547205660,639336.9375
7974700122,735881.0
7550801225,556290.8125
1099950050,702835.4375
1402900460,364970.03125
7636800041,1564084.375
2115720270,271125.65625
8651441750,188445.296875
3904100035,272985.75
8815400020,644280.5
3303860590,450805.90625
5427110040,1213170.375
1782000160,293406.9375
6204420290,498572.09375
3995700245,320943.0625
7955040130,417641.46875
1442880650,489962.03125
8833510230,1039846.1875
7283900551,426983.15625
4396000180,277990.25
7504021310,691215.3125
322059264,312013.84375
3654800040,294143.5
2767704777,481472.25
3278602190,381572.46875
3236500220,423862.90625
3410600100,290633.71875
629410180,748296.75
3352402250,194908.953125
4363700304,311206.3125
7237550130,1217232.0
9808590210,1144382.75
8074200175,263906.84375
3463400330,433106.34375
6306400140,584985.0625
8564950250,550083.8125
5381000070,230216.015625
9826700697,527730.0625
8132700190,443034.5
7943000020,204410.015625
9547204675,576637.875
4112100101,491816.09375
727500030,669852.625
114101426,333434.78125
9274202005,712344.625
1193000380,897460.5625
3039000020,495356.0625
7852170130,709151.75
2624079010,722815.0625
4137010540,289329.125
7576200012,888531.0625
1138020020,334219.5
3969300030,176831.921875
898000200,200972.640625
5153100030,310993.5625
5104532030,505003.15625
4406000050,201198.984375
9274203390,606524.4375
8682290360,414471.6875
6928600330,266727.8125
4139680070,818489.875
6844702690,478091.375
2154970020,1846756.25
4385701285,1186578.125
2426059071,547842.75
2867300160,493793.5
9512500720,546550.0
1773101020,272730.6875
8687800100,315919.8125
3627800050,1494398.0
1604600227,365131.40625
3300701170,435053.84375
9250900111,430651.78125
7015200790,575074.75
1311100490,248706.890625
2469000010,819926.125
1982201596,476952.03125
1862700290,329034.71875
2586800270,258725.765625
9528102772,451551.625
5490210200,397110.03125
6669080020,452162.0625
179003055,226663.421875
1860600535,996058.0625
1592000130,580309.5
3905040170,550458.75
9320500080,265914.65625
9276200850,477475.0625
224069114,604306.4375
2260000340,548681.5625
5096300130,408027.25
3432500215,359065.3125
2600000050,666541.5
8856003839,232295.453125
2492200435,342699.25
7855900110,1123508.625
6806100250,321247.25
2770603523,604419.875
1370800515,1984869.875
2726049150,433736.9375
1226059161,513196.90625
1068000375,2446379.5
9528104109,457331.0
5126310060,522129.84375
1951820070,519132.8125
1545805980,378889.09375
9464700340,829370.4375
4319200675,765937.3125
7518500885,494597.0625
7852020620,482495.9375
869700370,343849.53125
8643000190,298966.6875
8902000267,522202.25
7972602435,264402.96875
2050100210,907742.5625
6705120540,468598.28125
2767601390,659007.9375
4141000490,1075394.125
9345400350,645076.6875
3222079162,341458.78125
7789000120,236804.421875
6646200770,699798.75
6666800180,842517.75
1725800280,420164.9375
6117500460,1325221.0
5470100220,218245.609375
5457300478,561942.3125
7550800195,496378.9375
7787050180,602882.375
6204430250,489663.21875
7640400250,457827.0
624110920,809857.0
3629920140,406325.90625
7173700518,676203.125
3210200395,198953.265625
2473480560,360421.25
2623089141,437056.3125
1423800080,222880.453125
2076400050,275976.25
3832060120,269797.75
7702600930,378182.09375
5101404555,436870.875
3723800415,372746.5625
3356403400,205386.421875
9214400125,497076.0
1797500530,524158.625
9551201660,986943.6875
3878900815,347351.03125
1760650280,327185.625
5466410030,251332.203125
6388930620,591811.75
2331300395,657926.25
9412700160,296210.1875
871001611,541081.5
3142600120,566119.875
3995700220,404007.90625
2310000280,284016.25
8039900400,396029.25
7504021510,684119.1875
1959700445,1354898.875
1556200155,662780.9375
3629960590,397714.53125
259000240,431568.0
662440020,418063.65625
3123049142,471280.125
321100260,777614.0
6840701095,645493.4375
3738900165,475237.5625
4427100130,402002.09375
9238500100,503092.46875
6145601810,316252.65625
2570300090,353497.6875
4017600010,462716.15625
1005000220,392726.28125
1257202120,505626.3125
9527000490,406123.6875
8691400080,733753.3125
1726069084,476357.84375
248000240,220518.265625
6113400046,354317.96875
2130702350,364616.09375
920069052,226653.640625
6071300160,519635.5625
1623049041,147875.203125
9268200285,365905.6875
1843100520,378918.8125
2887700826,703762.9375
9122000385,579025.8125
9475700220,385090.59375
2804600005,799042.8125
2896400300,454449.9375
5015000180,687980.125
3630220180,727763.8125
8832900780,467714.40625
1568100300,771372.1875
8718500610,418951.5625
4147200140,1043849.0
1973700030,900452.75
8862000075,190704.546875
9320990110,310681.15625
1151100035,381392.5
2011000010,218497.390625
1651500060,865823.3125
446000190,786847.0625
2344300220,937570.625
523049195,237588.703125
9191200015,590530.0
7942601410,858440.0
7137800300,198059.640625
7853300280,484271.375
6654700240,339396.15625
569000050,574311.0
3584000180,253469.671875
2026079055,240225.578125
8898700880,255688.109375
5075400150,594079.9375
8731981360,366976.09375
4222500020,222279.296875
7996720050,575657.0
4077800094,560554.0625
6446200365,603303.25
2824089053,567696.4375
1311800220,234613.265625
3522049063,656529.5
1721801280,231471.203125
6131600240,154568.734375
7202310040,591077.1875
1123059125,562832.375
646910160,265148.59375
5630500005,388481.96875
3342100785,287135.375
9547205610,739632.875
